id,object_name,chain,object_type,address,number
88212,Ресторан «Сайгон»,нет,ресторан,"город Москва, Большая Грузинская улица, дом 39",68
24240,Шоколадница,да,кафе,"город Москва, улица Грузинский Вал, дом 26, строение 1",68
154373,Фаршбургер,нет,кафе,"город Москва, улица Грузинский Вал, дом 26, строение 1",40
149906,Ресторан «Бургер Кинг»,нет,ресторан,"город Москва, улица Грузинский Вал, дом 28/45",60
24242,KFC,да,ресторан,"город Москва, улица Грузинский Вал, дом 28/45",40
21932,Кофе Хаус,да,кафе,"город Москва, Грузинский переулок, дом 4",48
24215,Кафе «Чайхана Айва»,нет,кафе,"город Москва, Грузинский переулок, дом 14",48
124334,"Выпечка, кофейня",нет,предприятие быстрого обслуживания,"город Москва, Гурьевский проезд, дом 25, корпус 1",0
155085,Пицца Помодоро,нет,предприятие быстрого обслуживания,"город Москва, Гурьевский проезд, дом 31, корпус 1",0
150446,Мохнатый шмель,нет,бар,"город Москва, Даев переулок, дом 2",36
153023,Кафе «Свежая выпечка»,нет,кафе,"город Москва, улица 26-ти Бакинских Комиссаров, дом 7, корпус 6",10
27591,СТОЛОВАЯ ШКОЛЫ 1254,нет,столовая,"город Москва, улица Девятая Рота, дом 14",160
29535,СТОЛОВАЯ-ДОГОТОВОЧНАЯ ПРИ ЛИЦЕЕ «РАЗУМ»,нет,столовая,"город Москва, проезд Дежнёва, дом 11, корпус 1",90
70535,Бильярдный клуб «Лига»,нет,бар,"город Москва, улица Мусы Джалиля, дом 4, корпус 6",50
24129,Дефакто,нет,кафе,"город Москва, улица Большая Лубянка, дом 26/17, строение 1",48
68338,Волконский,да,кафе,"город Москва, улица Большая Якиманка, дом 19",20
111819,MosKalyan,да,кафе,"город Москва, улица Большая Якиманка, дом 32",50
22640,Шоколадница,да,кафе,"город Москва, улица Большая Якиманка, дом 32",50
152060,French kiss,нет,кафетерий,"город Москва, улица Большая Якиманка, дом 32",4
26528,Панчо Вилья,нет,ресторан,"город Москва, улица Большая Якиманка, дом 52",150
69382,Харбин,нет,ресторан,"город Москва, улица Большая Якиманка, дом 54",80
156766,Хлеб насущный,да,кафе,"город Москва, улица Большая Якиманка, дом 56",20
22635,Шоколадница,да,кафе,"город Москва, улица Большая Якиманка, дом 58/2",50
26100,Гино-но-таки,да,ресторан,"город Москва, улица Большая Якиманка, дом 58/2",143
28683,СТОЛ. ШК. 218,нет,столовая,"город Москва, Дмитровское шоссе, дом 5, корпус 1",200
21798,Кофе Хаус,да,кафе,"город Москва, Дмитровское шоссе, дом 15, корпус 1",50
28573,СТОЛ.ШК.885,нет,столовая,"город Москва, Дмитровское шоссе, дом 45, корпус 1",150
25217,Сундук,нет,кафе,"город Москва, Дмитровское шоссе, дом 46, корпус 1",36
81174,Столовая №1 РГАУ-МСХА им. К.А. Тимирязева,нет,столовая,"город Москва, Дмитровское шоссе, дом 47",60
20488,ДЕЙЛИН,нет,бар,"город Москва, Дмитровское шоссе, дом 48, корпус 1",20
