,record_id,item_topic,source_topic,age_segment,dt,visits
402,1040999,Деньги,Кино,18-25,2019-09-24 18:28:00,1
403,1041000,Деньги,Кино,18-25,2019-09-24 18:29:00,1
404,1041001,Деньги,Кино,18-25,2019-09-24 18:30:00,3
405,1041002,Деньги,Кино,18-25,2019-09-24 18:32:00,1
406,1041003,Деньги,Кино,18-25,2019-09-24 18:33:00,2
407,1041004,Деньги,Кино,18-25,2019-09-24 18:52:00,1
408,1041005,Деньги,Кино,18-25,2019-09-24 18:53:00,2
409,1041006,Деньги,Кино,18-25,2019-09-24 18:54:00,17
410,1041007,Деньги,Кино,18-25,2019-09-24 18:55:00,44
411,1041008,Деньги,Кино,18-25,2019-09-24 18:56:00,71
412,1041009,Деньги,Кино,18-25,2019-09-24 18:57:00,79
413,1041010,Деньги,Кино,18-25,2019-09-24 18:58:00,74
414,1041011,Деньги,Кино,18-25,2019-09-24 18:59:00,82
415,1041012,Деньги,Кино,18-25,2019-09-24 19:00:00,19
416,1041013,Деньги,Кино,26-30,2019-09-24 18:29:00,2
417,1041014,Деньги,Кино,26-30,2019-09-24 18:30:00,1
418,1041015,Деньги,Кино,26-30,2019-09-24 18:31:00,1
419,1041016,Деньги,Кино,26-30,2019-09-24 18:32:00,1
420,1041017,Деньги,Кино,26-30,2019-09-24 18:52:00,3
421,1041018,Деньги,Кино,26-30,2019-09-24 18:53:00,4
422,1041019,Деньги,Кино,26-30,2019-09-24 18:54:00,6
423,1041020,Деньги,Кино,26-30,2019-09-24 18:55:00,22
424,1041021,Деньги,Кино,26-30,2019-09-24 18:56:00,47
425,1041022,Деньги,Кино,26-30,2019-09-24 18:57:00,46
426,1041023,Деньги,Кино,26-30,2019-09-24 18:58:00,57
427,1041024,Деньги,Кино,26-30,2019-09-24 18:59:00,30
428,1041025,Деньги,Кино,26-30,2019-09-24 19:00:00,16
429,1041026,Деньги,Кино,31-35,2019-09-24 18:28:00,1
430,1041027,Деньги,Кино,31-35,2019-09-24 18:30:00,4
431,1041028,Деньги,Кино,31-35,2019-09-24 18:31:00,1
432,1041029,Деньги,Кино,31-35,2019-09-24 18:34:00,1
433,1041030,Деньги,Кино,31-35,2019-09-24 18:53:00,2
434,1041031,Деньги,Кино,31-35,2019-09-24 18:54:00,8
435,1041032,Деньги,Кино,31-35,2019-09-24 18:55:00,19
436,1041033,Деньги,Кино,31-35,2019-09-24 18:56:00,29
437,1041034,Деньги,Кино,31-35,2019-09-24 18:57:00,34
438,1041035,Деньги,Кино,31-35,2019-09-24 18:58:00,22
439,1041036,Деньги,Кино,31-35,2019-09-24 18:59:00,31
440,1041037,Деньги,Кино,31-35,2019-09-24 19:00:00,11
441,1041038,Деньги,Кино,36-40,2019-09-24 18:29:00,1
442,1041039,Деньги,Кино,36-40,2019-09-24 18:30:00,1
443,1041040,Деньги,Кино,36-40,2019-09-24 18:32:00,5
444,1041041,Деньги,Кино,36-40,2019-09-24 18:33:00,1
445,1041042,Деньги,Кино,36-40,2019-09-24 18:34:00,1
446,1041043,Деньги,Кино,36-40,2019-09-24 18:53:00,1
447,1041044,Деньги,Кино,36-40,2019-09-24 18:54:00,5
448,1041045,Деньги,Кино,36-40,2019-09-24 18:55:00,12
449,1041046,Деньги,Кино,36-40,2019-09-24 18:56:00,38
450,1041047,Деньги,Кино,36-40,2019-09-24 18:57:00,25
451,1041048,Деньги,Кино,36-40,2019-09-24 18:58:00,38
452,1041049,Деньги,Кино,36-40,2019-09-24 18:59:00,25
453,1041050,Деньги,Кино,36-40,2019-09-24 19:00:00,7
454,1041051,Деньги,Кино,41-45,2019-09-24 18:32:00,1
455,1041052,Деньги,Кино,41-45,2019-09-24 18:35:00,1
456,1041053,Деньги,Кино,41-45,2019-09-24 18:55:00,5
457,1041054,Деньги,Кино,41-45,2019-09-24 18:56:00,7
458,1041055,Деньги,Кино,41-45,2019-09-24 18:57:00,4
459,1041056,Деньги,Кино,41-45,2019-09-24 18:58:00,15
460,1041057,Деньги,Кино,41-45,2019-09-24 18:59:00,6
461,1041058,Деньги,Кино,41-45,2019-09-24 19:00:00,1
462,1041059,Деньги,Кино,45+,2019-09-24 18:31:00,1
463,1041060,Деньги,Кино,45+,2019-09-24 18:53:00,2
464,1041061,Деньги,Кино,45+,2019-09-24 18:54:00,1
465,1041062,Деньги,Кино,45+,2019-09-24 18:55:00,2
466,1041063,Деньги,Кино,45+,2019-09-24 18:56:00,8
467,1041064,Деньги,Кино,45+,2019-09-24 18:57:00,5
468,1041065,Деньги,Кино,45+,2019-09-24 18:58:00,15
469,1041066,Деньги,Кино,45+,2019-09-24 18:59:00,8
470,1041067,Деньги,Кино,45+,2019-09-24 19:00:00,4
471,1041068,Деньги,Музыка,18-25,2019-09-24 18:53:00,1
472,1041069,Деньги,Музыка,18-25,2019-09-24 18:54:00,1
473,1041070,Деньги,Музыка,18-25,2019-09-24 18:55:00,3
474,1041071,Деньги,Музыка,18-25,2019-09-24 18:57:00,2
475,1041072,Деньги,Музыка,18-25,2019-09-24 18:58:00,1
476,1041073,Деньги,Музыка,18-25,2019-09-24 18:59:00,2
477,1041074,Деньги,Музыка,18-25,2019-09-24 19:00:00,1
478,1041075,Деньги,Музыка,26-30,2019-09-24 18:55:00,1
479,1041076,Деньги,Музыка,26-30,2019-09-24 18:57:00,2
480,1041077,Деньги,Музыка,26-30,2019-09-24 18:58:00,1
481,1041078,Деньги,Музыка,26-30,2019-09-24 18:59:00,1
482,1041079,Деньги,Музыка,31-35,2019-09-24 18:30:00,1
483,1041080,Деньги,Музыка,31-35,2019-09-24 18:55:00,1
484,1041081,Деньги,Музыка,31-35,2019-09-24 18:56:00,1
485,1041082,Деньги,Музыка,31-35,2019-09-24 18:58:00,1
486,1041083,Деньги,Музыка,31-35,2019-09-24 18:59:00,2
487,1041084,Деньги,Музыка,31-35,2019-09-24 19:00:00,1
488,1041085,Деньги,Музыка,36-40,2019-09-24 18:28:00,1
489,1041086,Деньги,Музыка,36-40,2019-09-24 18:54:00,2
490,1041087,Деньги,Музыка,36-40,2019-09-24 18:56:00,1
491,1041088,Деньги,Музыка,36-40,2019-09-24 18:57:00,1
492,1041089,Деньги,Музыка,36-40,2019-09-24 18:58:00,4
493,1041090,Деньги,Музыка,36-40,2019-09-24 18:59:00,2
494,1041091,Деньги,Музыка,36-40,2019-09-24 19:00:00,1
495,1041092,Деньги,Музыка,41-45,2019-09-24 18:56:00,1
496,1041093,Деньги,Музыка,41-45,2019-09-24 18:58:00,3
497,1041094,Деньги,Музыка,45+,2019-09-24 18:56:00,1
498,1041095,Деньги,Музыка,45+,2019-09-24 18:58:00,2
499,1041096,Деньги,Одежда,18-25,2019-09-24 18:30:00,1
500,1041097,Деньги,Одежда,18-25,2019-09-24 18:31:00,1
501,1041098,Деньги,Одежда,18-25,2019-09-24 18:55:00,3
502,1041099,Деньги,Одежда,18-25,2019-09-24 18:56:00,4
503,1041100,Деньги,Одежда,18-25,2019-09-24 18:57:00,7
504,1041101,Деньги,Одежда,18-25,2019-09-24 18:58:00,9
505,1041102,Деньги,Одежда,18-25,2019-09-24 18:59:00,8
506,1041103,Деньги,Одежда,18-25,2019-09-24 19:00:00,2
507,1041104,Деньги,Одежда,26-30,2019-09-24 18:30:00,1
508,1041105,Деньги,Одежда,26-30,2019-09-24 18:54:00,2
509,1041106,Деньги,Одежда,26-30,2019-09-24 18:55:00,2
510,1041107,Деньги,Одежда,26-30,2019-09-24 18:56:00,1
511,1041108,Деньги,Одежда,26-30,2019-09-24 18:57:00,7
512,1041109,Деньги,Одежда,26-30,2019-09-24 18:58:00,8
513,1041110,Деньги,Одежда,26-30,2019-09-24 18:59:00,2
514,1041111,Деньги,Одежда,26-30,2019-09-24 19:00:00,2
515,1041112,Деньги,Одежда,31-35,2019-09-24 18:33:00,1
516,1041113,Деньги,Одежда,31-35,2019-09-24 18:55:00,2
517,1041114,Деньги,Одежда,31-35,2019-09-24 18:56:00,2
518,1041115,Деньги,Одежда,31-35,2019-09-24 18:57:00,8
519,1041116,Деньги,Одежда,31-35,2019-09-24 18:58:00,1
520,1041117,Деньги,Одежда,31-35,2019-09-24 18:59:00,1
521,1041118,Деньги,Одежда,36-40,2019-09-24 18:31:00,1
522,1041119,Деньги,Одежда,36-40,2019-09-24 18:54:00,1
523,1041120,Деньги,Одежда,36-40,2019-09-24 18:55:00,2
524,1041121,Деньги,Одежда,36-40,2019-09-24 18:56:00,3
525,1041122,Деньги,Одежда,36-40,2019-09-24 18:57:00,4
526,1041123,Деньги,Одежда,36-40,2019-09-24 18:58:00,3
527,1041124,Деньги,Одежда,41-45,2019-09-24 18:56:00,1
528,1041125,Деньги,Одежда,41-45,2019-09-24 18:57:00,1
529,1041126,Деньги,Одежда,41-45,2019-09-24 18:58:00,1
530,1041127,Деньги,Одежда,41-45,2019-09-24 18:59:00,1
531,1041128,Деньги,Одежда,45+,2019-09-24 18:57:00,3
532,1041129,Деньги,Одежда,45+,2019-09-24 18:58:00,1
533,1041130,Деньги,Одежда,45+,2019-09-24 18:59:00,1
534,1041131,Деньги,Полезные советы,18-25,2019-09-24 18:29:00,2
535,1041132,Деньги,Полезные советы,18-25,2019-09-24 18:30:00,1
536,1041133,Деньги,Полезные советы,18-25,2019-09-24 18:31:00,5
537,1041134,Деньги,Полезные советы,18-25,2019-09-24 18:32:00,1
538,1041135,Деньги,Полезные советы,18-25,2019-09-24 18:33:00,3
539,1041136,Деньги,Полезные советы,18-25,2019-09-24 18:34:00,1
540,1041137,Деньги,Полезные советы,18-25,2019-09-24 18:53:00,4
541,1041138,Деньги,Полезные советы,18-25,2019-09-24 18:54:00,20
542,1041139,Деньги,Полезные советы,18-25,2019-09-24 18:55:00,51
543,1041140,Деньги,Полезные советы,18-25,2019-09-24 18:56:00,66
544,1041141,Деньги,Полезные советы,18-25,2019-09-24 18:57:00,98
545,1041142,Деньги,Полезные советы,18-25,2019-09-24 18:58:00,98
546,1041143,Деньги,Полезные советы,18-25,2019-09-24 18:59:00,89
547,1041144,Деньги,Полезные советы,18-25,2019-09-24 19:00:00,29
548,1041145,Деньги,Полезные советы,26-30,2019-09-24 18:29:00,1
549,1041146,Деньги,Полезные советы,26-30,2019-09-24 18:31:00,2
550,1041147,Деньги,Полезные советы,26-30,2019-09-24 18:32:00,1
551,1041148,Деньги,Полезные советы,26-30,2019-09-24 18:33:00,1
552,1041149,Деньги,Полезные советы,26-30,2019-09-24 18:52:00,1
553,1041150,Деньги,Полезные советы,26-30,2019-09-24 18:53:00,1
554,1041151,Деньги,Полезные советы,26-30,2019-09-24 18:54:00,15
555,1041152,Деньги,Полезные советы,26-30,2019-09-24 18:55:00,23
556,1041153,Деньги,Полезные советы,26-30,2019-09-24 18:56:00,43
557,1041154,Деньги,Полезные советы,26-30,2019-09-24 18:57:00,42
558,1041155,Деньги,Полезные советы,26-30,2019-09-24 18:58:00,47
559,1041156,Деньги,Полезные советы,26-30,2019-09-24 18:59:00,38
560,1041157,Деньги,Полезные советы,26-30,2019-09-24 19:00:00,12
561,1041158,Деньги,Полезные советы,31-35,2019-09-24 18:30:00,5
562,1041159,Деньги,Полезные советы,31-35,2019-09-24 18:31:00,1
563,1041160,Деньги,Полезные советы,31-35,2019-09-24 18:32:00,1
564,1041161,Деньги,Полезные советы,31-35,2019-09-24 18:33:00,1
565,1041162,Деньги,Полезные советы,31-35,2019-09-24 18:52:00,2
566,1041163,Деньги,Полезные советы,31-35,2019-09-24 18:53:00,2
567,1041164,Деньги,Полезные советы,31-35,2019-09-24 18:54:00,9
568,1041165,Деньги,Полезные советы,31-35,2019-09-24 18:55:00,9
569,1041166,Деньги,Полезные советы,31-35,2019-09-24 18:56:00,38
570,1041167,Деньги,Полезные советы,31-35,2019-09-24 18:57:00,38
571,1041168,Деньги,Полезные советы,31-35,2019-09-24 18:58:00,42
572,1041169,Деньги,Полезные советы,31-35,2019-09-24 18:59:00,20
573,1041170,Деньги,Полезные советы,31-35,2019-09-24 19:00:00,9
574,1041171,Деньги,Полезные советы,36-40,2019-09-24 18:29:00,1
575,1041172,Деньги,Полезные советы,36-40,2019-09-24 18:30:00,2
576,1041173,Деньги,Полезные советы,36-40,2019-09-24 18:31:00,1
577,1041174,Деньги,Полезные советы,36-40,2019-09-24 18:32:00,1
578,1041175,Деньги,Полезные советы,36-40,2019-09-24 18:52:00,2
579,1041176,Деньги,Полезные советы,36-40,2019-09-24 18:53:00,1
580,1041177,Деньги,Полезные советы,36-40,2019-09-24 18:54:00,4
581,1041178,Деньги,Полезные советы,36-40,2019-09-24 18:55:00,11
582,1041179,Деньги,Полезные советы,36-40,2019-09-24 18:56:00,23
583,1041180,Деньги,Полезные советы,36-40,2019-09-24 18:57:00,23
584,1041181,Деньги,Полезные советы,36-40,2019-09-24 18:58:00,33
585,1041182,Деньги,Полезные советы,36-40,2019-09-24 18:59:00,21
586,1041183,Деньги,Полезные советы,36-40,2019-09-24 19:00:00,10
587,1041184,Деньги,Полезные советы,41-45,2019-09-24 18:29:00,1
588,1041185,Деньги,Полезные советы,41-45,2019-09-24 18:52:00,1
589,1041186,Деньги,Полезные советы,41-45,2019-09-24 18:54:00,1
590,1041187,Деньги,Полезные советы,41-45,2019-09-24 18:55:00,7
591,1041188,Деньги,Полезные советы,41-45,2019-09-24 18:56:00,5
592,1041189,Деньги,Полезные советы,41-45,2019-09-24 18:57:00,12
593,1041190,Деньги,Полезные советы,41-45,2019-09-24 18:58:00,11
594,1041191,Деньги,Полезные советы,41-45,2019-09-24 18:59:00,9
595,1041192,Деньги,Полезные советы,41-45,2019-09-24 19:00:00,2
596,1041193,Деньги,Полезные советы,45+,2019-09-24 18:29:00,2
597,1041194,Деньги,Полезные советы,45+,2019-09-24 18:34:00,1
598,1041195,Деньги,Полезные советы,45+,2019-09-24 18:53:00,1
599,1041196,Деньги,Полезные советы,45+,2019-09-24 18:54:00,2
600,1041197,Деньги,Полезные советы,45+,2019-09-24 18:55:00,3
601,1041198,Деньги,Полезные советы,45+,2019-09-24 18:56:00,4
602,1041199,Деньги,Полезные советы,45+,2019-09-24 18:57:00,8
603,1041200,Деньги,Полезные советы,45+,2019-09-24 18:58:00,4
604,1041201,Деньги,Полезные советы,45+,2019-09-24 18:59:00,7
605,1041202,Деньги,Полезные советы,45+,2019-09-24 19:00:00,1
606,1041203,Деньги,Политика,18-25,2019-09-24 18:29:00,3
607,1041204,Деньги,Политика,18-25,2019-09-24 18:30:00,2
608,1041205,Деньги,Политика,18-25,2019-09-24 18:31:00,1
609,1041206,Деньги,Политика,18-25,2019-09-24 18:32:00,1
610,1041207,Деньги,Политика,18-25,2019-09-24 18:33:00,1
611,1041208,Деньги,Политика,18-25,2019-09-24 18:34:00,3
612,1041209,Деньги,Политика,18-25,2019-09-24 18:52:00,1
613,1041210,Деньги,Политика,18-25,2019-09-24 18:53:00,3
614,1041211,Деньги,Политика,18-25,2019-09-24 18:54:00,22
615,1041212,Деньги,Политика,18-25,2019-09-24 18:55:00,41
616,1041213,Деньги,Политика,18-25,2019-09-24 18:56:00,77
617,1041214,Деньги,Политика,18-25,2019-09-24 18:57:00,96
618,1041215,Деньги,Политика,18-25,2019-09-24 18:58:00,86
619,1041216,Деньги,Политика,18-25,2019-09-24 18:59:00,85
620,1041217,Деньги,Политика,18-25,2019-09-24 19:00:00,27
621,1041218,Деньги,Политика,26-30,2019-09-24 18:28:00,1
622,1041219,Деньги,Политика,26-30,2019-09-24 18:29:00,1
623,1041220,Деньги,Политика,26-30,2019-09-24 18:30:00,2
624,1041221,Деньги,Политика,26-30,2019-09-24 18:31:00,1
625,1041222,Деньги,Политика,26-30,2019-09-24 18:32:00,1
626,1041223,Деньги,Политика,26-30,2019-09-24 18:53:00,2
627,1041224,Деньги,Политика,26-30,2019-09-24 18:54:00,9
628,1041225,Деньги,Политика,26-30,2019-09-24 18:55:00,14
629,1041226,Деньги,Политика,26-30,2019-09-24 18:56:00,35
630,1041227,Деньги,Политика,26-30,2019-09-24 18:57:00,33
631,1041228,Деньги,Политика,26-30,2019-09-24 18:58:00,32
632,1041229,Деньги,Политика,26-30,2019-09-24 18:59:00,29
633,1041230,Деньги,Политика,26-30,2019-09-24 19:00:00,10
634,1041231,Деньги,Политика,31-35,2019-09-24 18:29:00,1
635,1041232,Деньги,Политика,31-35,2019-09-24 18:31:00,2
636,1041233,Деньги,Политика,31-35,2019-09-24 18:33:00,1
637,1041234,Деньги,Политика,31-35,2019-09-24 18:53:00,1
638,1041235,Деньги,Политика,31-35,2019-09-24 18:54:00,6
639,1041236,Деньги,Политика,31-35,2019-09-24 18:55:00,14
640,1041237,Деньги,Политика,31-35,2019-09-24 18:56:00,21
641,1041238,Деньги,Политика,31-35,2019-09-24 18:57:00,24
642,1041239,Деньги,Политика,31-35,2019-09-24 18:58:00,36
643,1041240,Деньги,Политика,31-35,2019-09-24 18:59:00,20
644,1041241,Деньги,Политика,31-35,2019-09-24 19:00:00,10
645,1041242,Деньги,Политика,36-40,2019-09-24 18:31:00,1
646,1041243,Деньги,Политика,36-40,2019-09-24 18:54:00,6
647,1041244,Деньги,Политика,36-40,2019-09-24 18:55:00,11
648,1041245,Деньги,Политика,36-40,2019-09-24 18:56:00,14
649,1041246,Деньги,Политика,36-40,2019-09-24 18:57:00,18
650,1041247,Деньги,Политика,36-40,2019-09-24 18:58:00,27
651,1041248,Деньги,Политика,36-40,2019-09-24 18:59:00,21
652,1041249,Деньги,Политика,36-40,2019-09-24 19:00:00,4
653,1041250,Деньги,Политика,41-45,2019-09-24 18:31:00,1
654,1041251,Деньги,Политика,41-45,2019-09-24 18:54:00,1
655,1041252,Деньги,Политика,41-45,2019-09-24 18:55:00,4
